geo_id,day,cumulative_number_for_14_days_of_covid_19_cases_per_100000
vc,20200818,2.71264908
vc,20200819,2.71264908
vc,20200820,1.80843272
vc,20200821,1.80843272
vc,20200822,1.80843272
vc,20200823,1.80843272
vc,20200824,0.90421636
vc,20200825,0.90421636
vc,20200826,0.90421636
vc,20200827,0.90421636
vc,20200828,2.71264908
vc,20200829,2.71264908
vc,20200830,2.71264908
vc,20200831,2.71264908
vc,20200901,1.80843272
vc,20200902,2.71264908
vc,20200903,2.71264908
vc,20200904,2.71264908
vc,20200905,2.71264908
vc,20200906,2.71264908
vc,20200907,2.71264908
vc,20200908,3.61686544
vc,20200909,3.61686544
vc,20200910,3.61686544
vc,20200911,1.80843272
vc,20200912,3.61686544
vc,20200913,3.61686544
vc,20200914,3.61686544
vc,20200915,3.61686544
vc,20200916,2.71264908
vc,20200917,2.71264908
vc,20200918,2.71264908
vc,20200919,2.71264908
vc,20200920,2.71264908
vc,20200921,2.71264908
vc,20200922,1.80843272
vc,20200923,1.80843272
vc,20200924,1.80843272
vc,20200925,1.80843272
vc,20200926,0
vc,20200927,0
vc,20200928,0
vc,20200929,0
vc,20200930,0
vc,20201001,0
vc,20201002,0
vc,20201003,0
vc,20201004,0
vc,20201005,0
vc,20201006,0
vc,20201007,0
vc,20201008,0
vc,20201009,0
vc,20201010,0
vc,20201011,0
vc,20201012,0
vc,20201013,0
vc,20201014,0
vc,20201015,0
vc,20201016,0
vc,20201017,0.90421636
vc,20201018,2.71264908
vc,20201019,2.71264908
vc,20201020,2.71264908
vc,20201021,3.61686544
vc,20201022,3.61686544
vc,20201023,3.61686544
vc,20201024,8.13794725
vc,20201025,8.13794725
vc,20201026,8.13794725
vc,20201027,8.13794725
vc,20201028,9.04216361
vc,20201029,9.04216361
vc,20201030,9.04216361
vc,20201031,8.13794725
vc,20201101,6.32951453
vc,20201102,7.23373089
vc,20201103,7.23373089
vc,20201104,6.32951453
vc,20201105,6.32951453
vc,20201106,7.23373089
vc,20201107,2.71264908
vc,20201108,2.71264908
vc,20201109,2.71264908
vc,20201110,2.71264908
vc,20201111,1.80843272
vc,20201112,2.71264908
vc,20201113,2.71264908
vc,20201114,3.61686544
vc,20201115,3.61686544
vc,20201116,2.71264908
vc,20201117,2.71264908
vc,20201118,7.23373089
vc,20201119,7.23373089
vc,20201120,7.23373089
vc,20201121,7.23373089
vc,20201122,7.23373089
vc,20201123,7.23373089
vc,20201124,7.23373089
vc,20201125,7.23373089
vc,20201126,6.32951453
vc,20201127,6.32951453
vc,20201128,6.32951453
vc,20201129,6.32951453
vc,20201130,6.32951453
vc,20201201,6.32951453
vc,20201202,1.80843272
vc,20201203,1.80843272
vc,20201204,2.71264908
vc,20201205,2.71264908
vc,20201206,2.71264908
vc,20201207,2.71264908
vc,20201208,2.71264908
vc,20201209,2.71264908
vc,20201210,6.32951453
vc,20201211,6.32951453
ve,20200315,
ve,20200316,
ve,20200317,
ve,20200318,
ve,20200319,
ve,20200320,
ve,20200321,
ve,20200322,
ve,20200323,
ve,20200324,
ve,20200325,
ve,20200326,
ve,20200327,
ve,20200328,0.41731208
ve,20200329,0.38224384
ve,20200330,0.36470972
ve,20200331,0.35769607
ve,20200401,0.35769607
ve,20200402,0.38575067
ve,20200403,0.38925749
ve,20200404,0.37873702
ve,20200405,0.37873702
ve,20200406,0.39276431
ve,20200407,0.26301182
ve,20200408,0.26301182
ve,20200409,0.21391628
ve,20200410,0.22443675
ve,20200411,0.19638216
ve,20200412,0.19638216
ve,20200413,0.2174231
ve,20200414,0.18936851
ve,20200415,0.20339581
ve,20200416,0.18936851
ve,20200417,0.21040945
ve,20200418,0.29106641
ve,20200419,0.29106641
ve,20200420,0.37873702
ve,20200421,0.34016195
ve,20200422,0.41731208
ve,20200423,0.42432573
ve,20200424,0.44536668
ve,20200425,0.50147586
ve,20200426,0.51900999
ve,20200427,0.50498269
ve,20200428,0.49095539
ve,20200429,0.47692809
ve,20200430,0.46991445
ve,20200501,0.45238033
ve,20200502,0.37873702
ve,20200503,0.41380526
ve,20200504,0.35418925
ve,20200505,0.36821654
ve,20200506,0.28755959
ve,20200507,0.319121
ve,20200508,0.29106641
ve,20200509,0.2454777
ve,20200510,0.27703911
ve,20200511,0.31210736
ve,20200512,0.32613465
ve,20200513,0.32964148
ve,20200514,0.38224384
ve,20200515,0.42783256
ve,20200516,0.4348462
ve,20200517,0.55758505
ve,20200518,0.64525566
ve,20200519,0.90125383
ve,20200520,1.33960685
ve,20200521,1.56053678
ve,20200522,1.75691894
ve,20200523,1.94979427
ve,20200524,1.90069873
ve,20200525,2.47932473
ve,20200526,2.64765229
ve,20200527,2.76337749
ve,20200528,2.8229935
ve,20200529,3.05795073
ve,20200530,3.19121005
ve,20200531,3.34901714
ve,20200601,3.39811268
ve,20200602,3.66112449
ve,20200603,3.75230192
ve,20200604,3.95569773
ve,20200605,4.22572319
ve,20200606,4.2116959
ve,20200607,4.81136284
ve,20200608,4.40457123
ve,20200609,4.5448442
ve,20200610,4.98319723
ve,20200611,5.23568857
ve,20200612,5.21464763
ve,20200613,5.29530458
ve,20200614,5.06736101
ve,20200615,5.14801797
ve,20200616,4.90955392
ve,20200617,4.66758305
ve,20200619,5.37245472
ve,20200620,5.27426364
ve,20200621,5.76872585
ve,20200622,5.61793241
ve,20200623,5.85990328
ve,20200624,6.0071899
ve,20200625,6.07732639
ve,20200626,6.39995421
ve,20200627,6.89090961
ve,20200628,7.89386134
ve,20200629,8.39183038
ve,20200630,8.94941543
ve,20200701,9.71390311
ve,20200702,10.21187215
ve,20200703,9.78053277
ve,20200704,10.33110417
ve,20200705,10.38019971
ve,20200706,11.40068556
ve,20200707,11.79344988
ve,20200708,12.29843257
ve,20200709,12.78237431
ve,20200710,13.35749348
ve,20200711,14.11146069
ve,20200712,14.19562447
ve,20200713,14.61644338
ve,20200714,14.6480048
ve,20200715,14.65151162
ve,20200716,15.31079458
ve,20200717,16.06476179
ve,20200718,16.32075995
ve,20200719,16.59779907
ve,20200720,16.559224
ve,20200721,17.26409567
ve,20200722,17.8181739
ve,20200723,16.70651062
ve,20200724,18.37926578
ve,20200725,19.14726028
ve,20200726,17.8322012
ve,20200727,21.03393172
ve,20200728,22.02636297
ve,20200729,23.00827376
ve,20200730,21.54242123
ve,20200731,24.56530371
ve,20200801,25.89088327
ve,20200802,27.91432085
ve,20200803,29.15924345
ve,20200804,27.60572032
ve,20200805,30.38312511
ve,20200806,33.40250077
ve,20200807,33.90046981
ve,20200808,34.72808032
ve,20200809,34.72808032
ve,20200810,36.26757616
ve,20200811,34.42649344
ve,20200812,39.86207099
ve,20200813,43.89491885
ve,20200814,43.87037108
ve,20200815,44.91189788
ve,20200816,46.16383413
ve,20200817,47.51396146
ve,20200818,51.18560642
ve,20200819,50.00380666
ve,20200820,51.09092217
ve,20200821,50.10199774
ve,20200822,49.17268932
ve,20200823,51.86943715
ve,20200824,48.25039454
ve,20200825,50.9646765
ve,20200826,46.36021629
ve,20200827,42.32736842
ve,20200828,43.93700074
ve,20200829,43.82828919
ve,20200830,43.27070414
ve,20200831,42.47816187
ve,20200901,38.8065169
ve,20200902,42.28879336
ve,20200903,42.13449309
ve,20200904,43.16900624
ve,20200905,44.83474775
ve,20200906,46.31813439
ve,20200907,48.13116252
ve,20200908,49.13762107
ve,20200909,50.51580299
ve,20200910,54.68191018
ve,20200911,52.33935159
ve,20200912,51.84488938
ve,20200913,51.49420695
ve,20200914,51.45212506
ve,20200915,55.06064719
ve,20200916,52.24817416
ve,20200917,50.9646765
ve,20200918,50.52281664
ve,20200919,49.80041085
ve,20200920,48.33806515
ve,20200921,46.87571945
ve,20200922,45.91484961
ve,20200923,45.20296429
ve,20200924,44.4945858
ve,20200925,44.12636925
ve,20200926,44.22105351
ve,20200927,43.16900624
ve,20200928,42.61142119
ve,20200929,41.93811093
ve,20200930,41.05789805
ve,20201001,41.05088441
ve,20201002,41.18765055
ve,20201003,40.84047495
ve,20201004,38.12268618
ve,20201005,41.30337575
ve,20201006,40.93866603
ve,20201007,39.77790721
ve,20201008,38.45232765
ve,20201009,37.21792552
ve,20201010,36.55162892
ve,20201011,36.8672431
ve,20201012,36.63228588
ve,20201013,35.8677982
ve,20201014,35.16643335
ve,20201015,34.65794384
ve,20201016,33.10442071
ve,20201017,30.33052274
ve,20201018,31.34399494
ve,20201019,28.76297231
ve,20201020,26.36781137
ve,20201021,27.52155654
ve,20201022,26.76057568
ve,20201023,25.93997881
ve,20201024,24.62491972
ve,20201025,23.45714726
ve,20201026,22.54186613
ve,20201027,22.06143121
ve,20201028,21.07250678
ve,20201029,20.58856504
ve,20201030,20.37815559
ve,20201031,21.46176427
ve,20201101,21.93518554
ve,20201102,19.95032303
ve,20201103,21.28291624
ve,20201104,19.13323298
ve,20201105,17.76206471
ve,20201106,19.30506737
ve,20201107,19.59262696
ve,20201108,18.10573349
ve,20201109,18.64929124
ve,20201110,16.95900196
ve,20201111,17.69192823
ve,20201112,16.02267989
ve,20201113,17.04316574
ve,20201114,15.95955706
ve,20201115,15.52821768
ve,20201116,17.62880539
ve,20201117,17.65335316
ve,20201118,17.35877993
ve,20201119,18.41082719
ve,20201120,16.63637413
ve,20201121,15.28975363
ve,20201122,16.52415576
ve,20201123,17.36579357
ve,20201124,18.44589544
ve,20201125,17.71998282
ve,20201126,18.83865975
ve,20201127,16.40141691
ve,20201128,17.79713295
ve,20201129,17.82518755
ve,20201130,16.43999198
ve,20201201,16.32426678
ve,20201202,16.02969354
ve,20201203,16.54168988
ve,20201204,15.43704025
ve,20201205,18.27756787
ve,20201206,18.09521301
ve,20201207,16.15593922
ve,20201208,15.07583735
ve,20201209,17.13434317
ve,20201210,17.65685998
ve,20201211,19.15778075
vg,20200327,
vg,20200328,
vg,20200329,
vg,20200330,
vg,20200331,
vg,20200401,
vg,20200402,
vg,20200403,
vg,20200404,
vg,20200405,
vg,20200406,
vg,20200407,
vg,20200408,
vg,20200409,9.98901209
vg,20200410,3.3296707
vg,20200411,3.3296707
vg,20200412,3.3296707
vg,20200413,3.3296707
vg,20200414,0
vg,20200415,0
vg,20200416,0
vg,20200417,0
vg,20200418,0
vg,20200419,0
vg,20200420,3.3296707
vg,20200421,6.65934139
vg,20200422,6.65934139
vg,20200423,6.65934139
vg,20200424,6.65934139
vg,20200425,9.98901209
vg,20200426,9.98901209
vg,20200427,9.98901209
vg,20200428,9.98901209
vg,20200429,9.98901209
vg,20200430,9.98901209
vg,20200501,9.98901209
vg,20200502,9.98901209
vg,20200503,9.98901209
vg,20200504,6.65934139
vg,20200505,6.65934139
vg,20200506,6.65934139
vg,20200507,6.65934139
vg,20200508,6.65934139
vg,20200509,3.3296707
vg,20200510,3.3296707
vg,20200511,3.3296707
vg,20200512,3.3296707
vg,20200513,3.3296707
vg,20200514,3.3296707
vg,20200515,6.65934139
vg,20200516,6.65934139
vg,20200517,6.65934139
vg,20200518,6.65934139
vg,20200519,3.3296707
vg,20200520,3.3296707
vg,20200521,3.3296707
vg,20200522,3.3296707
vg,20200523,3.3296707
vg,20200524,3.3296707
vg,20200525,3.3296707
vg,20200526,3.3296707
vg,20200527,3.3296707
vg,20200528,3.3296707
vg,20200529,0
vg,20200530,0
vg,20200531,0
vg,20200601,0
vg,20200602,0
vg,20200603,0
vg,20200604,0
vg,20200605,0
vg,20200606,0
vg,20200607,0
vg,20200608,0
vg,20200609,0
vg,20200610,0
vg,20200611,0
vg,20200612,0
vg,20200613,0
vg,20200614,0
vg,20200615,0
vg,20200616,0
vg,20200617,0
vg,20200618,0
vg,20200619,0
vg,20200620,0
vg,20200621,0
vg,20200622,0
vg,20200623,0
vg,20200624,0
vg,20200625,0
vg,20200626,0
vg,20200627,0
vg,20200628,0
vg,20200629,0
vg,20200630,0
vg,20200701,0
vg,20200702,0
vg,20200703,0
vg,20200704,0
vg,20200705,0
vg,20200706,0
vg,20200707,0
vg,20200708,0
vg,20200709,0
vg,20200710,0
vg,20200711,0
vg,20200712,0
vg,20200713,0
vg,20200714,0
vg,20200715,0
vg,20200716,0
vg,20200717,0
vg,20200718,0
vg,20200719,0
vg,20200720,0
vg,20200721,0
vg,20200722,0
vg,20200723,0
vg,20200724,0
vg,20200725,0
vg,20200726,0
vg,20200727,0
vg,20200728,0
vg,20200729,0
vg,20200730,0
vg,20200731,0
vg,20200801,0
vg,20200802,0
vg,20200803,3.3296707
vg,20200804,3.3296707
vg,20200805,3.3296707
vg,20200806,3.3296707
vg,20200807,3.3296707
vg,20200808,3.3296707
vg,20200809,3.3296707
vg,20200810,3.3296707
vg,20200811,3.3296707
vg,20200812,3.3296707
vg,20200813,3.3296707
vg,20200814,3.3296707
vg,20200815,3.3296707
vg,20200816,3.3296707
vg,20200817,0
vg,20200818,0
vg,20200819,6.65934139
vg,20200820,6.65934139
vg,20200821,9.98901209
vg,20200822,39.95604835
vg,20200823,39.95604835
vg,20200824,39.95604835
vg,20200825,56.60440182
vg,20200826,56.60440182
vg,20200827,56.60440182
vg,20200828,56.60440182
vg,20200829,86.57143808
vg,20200830,86.57143808
vg,20200831,93.23077948
vg,20200901,126.52748643
vg,20200902,119.86814504
vg,20200903,119.86814504
vg,20200904,116.53847434
vg,20200905,139.84616921
vg,20200906,139.84616921
vg,20200907,139.84616921
vg,20200908,123.19781574
vg,20200909,123.19781574
vg,20200910,123.19781574
vg,20200911,123.19781574
vg,20200912,96.56045017
vg,20200913,103.21979156
vg,20200914,96.56045017
vg,20200915,63.26374322
vg,20200916,63.26374322
vg,20200917,63.26374322
vg,20200918,73.2527553
vg,20200919,19.97802417
vg,20200920,26.63736556
vg,20200921,26.63736556
vg,20200922,26.63736556
vg,20200923,26.63736556
vg,20200924,26.63736556
vg,20200925,26.63736556
vg,20200926,23.30769487
vg,20200927,16.64835348
vg,20200928,16.64835348
vg,20200929,16.64835348
vg,20200930,16.64835348
vg,20201001,16.64835348
vg,20201002,6.65934139
vg,20201003,6.65934139
vg,20201004,0
vg,20201005,0
vg,20201006,0
vg,20201007,0
vg,20201008,0
vg,20201009,0
vg,20201010,0
vg,20201011,0
vg,20201012,0
vg,20201013,0
vg,20201014,0
vg,20201015,0
vg,20201016,0
vg,20201017,0
vg,20201018,0
vg,20201019,0
vg,20201020,3.3296707
vg,20201021,3.3296707
vg,20201022,3.3296707
vg,20201023,3.3296707
vg,20201024,3.3296707
vg,20201025,3.3296707
vg,20201026,3.3296707
vg,20201027,3.3296707
vg,20201028,3.3296707
vg,20201029,3.3296707
vg,20201030,3.3296707
vg,20201031,3.3296707
vg,20201101,3.3296707
vg,20201102,3.3296707
vg,20201103,0
vg,20201104,0
vg,20201105,0
vg,20201106,0
vg,20201107,0
vg,20201108,0
vg,20201109,0
vg,20201110,0
vg,20201111,0
vg,20201112,0
vg,20201113,0
vg,20201114,0
vg,20201115,0
vg,20201116,0
vg,20201117,0
vg,20201118,0
vg,20201119,0
vg,20201120,0
vg,20201121,0
vg,20201122,0
vg,20201123,0
vg,20201124,0
vg,20201125,0
vg,20201126,0
vg,20201127,0
vg,20201128,0
vg,20201129,0
vg,20201130,3.3296707
vg,20201201,3.3296707
vg,20201202,3.3296707
vg,20201203,3.3296707
vg,20201204,3.3296707
vg,20201205,3.3296707
vg,20201206,3.3296707
vg,20201207,3.3296707
vg,20201208,3.3296707
vg,20201209,3.3296707
vg,20201210,3.3296707
vg,20201211,9.98901209
vi,20200324,
vi,20200325,
vi,20200326,
vi,20200327,
vi,20200328,
vi,20200329,
vi,20200330,
vi,20200401,
vi,20200402,
vi,20200403,
vi,20200404,
vi,20200405,
vi,20200406,
vi,20200407,40.16102659
vi,20200408,26.77401773
vi,20200409,26.77401773
vi,20200410,31.55509232
vi,20200411,31.55509232
vi,20200412,30.5988774
vi,20200413,27.73023265
vi,20200414,20.0805133
vi,20200415,20.0805133
vi,20200416,20.0805133
vi,20200417,17.21186854
vi,20200418,10.51836411
vi,20200419,12.43079395
vi,20200420,10.51836411
vi,20200421,11.47457903
vi,20200422,8.60593427
vi,20200423,8.60593427
vi,20200424,3.82485968
vi,20200425,3.82485968
vi,20200426,3.82485968
vi,20200427,3.82485968
vi,20200428,7.64971935
vi,20200429,7.64971935
vi,20200430,14.34322378
vi,20200501,14.34322378
vi,20200502,14.34322378
vi,20200503,12.43079395
vi,20200504,12.43079395
vi,20200505,11.47457903
vi,20200506,11.47457903
vi,20200507,11.47457903
vi,20200508,11.47457903
vi,20200509,13.38700886
vi,20200510,13.38700886
vi,20200511,13.38700886
vi,20200512,9.56214919
vi,20200513,9.56214919
vi,20200514,2.86864476
vi,20200515,2.86864476
vi,20200516,2.86864476
vi,20200517,2.86864476
vi,20200518,2.86864476
vi,20200519,2.86864476
vi,20200520,2.86864476
vi,20200521,2.86864476
vi,20200522,2.86864476
vi,20200523,0.95621492
vi,20200524,0
vi,20200525,0
vi,20200526,0
vi,20200527,0
vi,20200528,0
vi,20200529,0
vi,20200530,0
vi,20200531,0
vi,20200601,0
vi,20200602,0.95621492
vi,20200603,0.95621492
vi,20200604,0.95621492
vi,20200605,1.91242984
vi,20200606,1.91242984
vi,20200607,1.91242984
vi,20200608,1.91242984
vi,20200609,1.91242984
vi,20200610,1.91242984
vi,20200611,2.86864476
vi,20200612,2.86864476
vi,20200613,2.86864476
vi,20200614,2.86864476
vi,20200615,3.82485968
vi,20200616,2.86864476
vi,20200617,2.86864476
vi,20200618,2.86864476
vi,20200619,1.91242984
vi,20200620,2.86864476
vi,20200621,2.86864476
vi,20200622,4.78107459
vi,20200623,4.78107459
vi,20200624,4.78107459
vi,20200625,7.64971935
vi,20200626,8.60593427
vi,20200627,8.60593427
vi,20200628,8.60593427
vi,20200629,7.64971935
vi,20200630,10.51836411
vi,20200701,10.51836411
vi,20200702,18.16808346
vi,20200703,23.90537297
vi,20200704,35.379952
vi,20200705,35.379952
vi,20200706,34.42373708
vi,20200707,38.24859675
vi,20200708,43.98588627
vi,20200709,61.19775481
vi,20200710,68.84747416
vi,20200711,82.23448302
vi,20200712,95.62149189
vi,20200713,95.62149189
vi,20200714,127.17658421
vi,20200715,127.17658421
vi,20200716,150.12574226
vi,20200717,157.77546161
vi,20200718,164.46896604
vi,20200719,177.85597491
vi,20200720,176.89975999
vi,20200721,183.59326442
vi,20200722,189.33055394
vi,20200723,183.59326442
vi,20200724,174.98733015
vi,20200725,176.89975999
vi,20200726,163.51275113
vi,20200727,172.1186854
vi,20200728,140.56359307
vi,20200729,160.64410637
vi,20200730,130.04522897
vi,20200731,116.6582201
vi,20200801,117.61443502
vi,20200802,118.57064994
vi,20200803,118.57064994
vi,20200804,125.26415437
vi,20200805,136.7387334
vi,20200806,157.77546161
vi,20200807,177.85597491
vi,20200808,168.29382572
vi,20200809,186.46190918
vi,20200810,177.85597491
vi,20200811,174.98733015
vi,20200812,242.87858939
vi,20200813,242.87858939
vi,20200814,305.03255912
vi,20200815,313.63849339
vi,20200816,299.2952696
vi,20200817,305.98877404
vi,20200818,341.36872603
vi,20200819,318.41956798
vi,20200820,312.68227847
vi,20200821,331.80657685
vi,20200822,386.31082722
vi,20200823,368.14274376
vi,20200824,417.86591954
vi,20200825,431.25292841
vi,20200826,373.88003328
vi,20200827,373.88003328
vi,20200828,354.7557349
vi,20200829,326.06928733
vi,20200830,377.70489295
vi,20200831,375.79246311
vi,20200901,327.98171717
vi,20200902,331.80657685
vi,20200903,302.16391436
vi,20200904,268.6963922
vi,20200905,208.45485231
vi,20200906,224.71050593
vi,20200907,188.37433902
vi,20200908,183.59326442
vi,20200909,153.95060194
vi,20200910,159.68789145
vi,20200911,120.48307978
vi,20200912,120.48307978
vi,20200913,87.01555762
vi,20200914,82.23448302
vi,20200915,78.40962335
vi,20200916,85.10312778
vi,20200917,89.88420237
vi,20200918,84.14691286
vi,20200919,87.97177254
vi,20200920,71.71611891
vi,20200921,84.14691286
vi,20200922,75.54097859
vi,20200923,83.19069794
vi,20200924,88.92798745
vi,20200925,90.84041729
vi,20200926,108.05228583
vi,20200927,92.75284713
vi,20200928,92.75284713
vi,20200929,92.75284713
vi,20200930,82.23448302
vi,20201001,76.49719351
vi,20201002,79.36583827
vi,20201003,75.54097859
vi,20201004,75.54097859
vi,20201005,49.72317578
vi,20201006,49.72317578
vi,20201007,41.11724151
vi,20201008,30.5988774
vi,20201009,26.77401773
vi,20201010,10.51836411
vi,20201011,7.64971935
vi,20201012,7.64971935
vi,20201013,6.69350443
vi,20201014,9.56214919
vi,20201015,9.56214919
vi,20201016,7.64971935
vi,20201017,7.64971935
vi,20201018,13.38700886
vi,20201019,13.38700886
vi,20201020,14.34322378
vi,20201021,15.2994387
vi,20201022,20.0805133
vi,20201023,18.16808346
vi,20201024,20.0805133
vi,20201025,21.99294313
vi,20201026,21.99294313
vi,20201027,21.99294313
vi,20201028,23.90537297
vi,20201029,23.90537297
vi,20201030,22.94915805
vi,20201031,31.55509232
vi,20201101,39.20481167
vi,20201102,39.20481167
vi,20201103,40.16102659
vi,20201104,45.89831611
vi,20201105,43.02967135
vi,20201106,44.94210119
vi,20201107,42.07345643
vi,20201108,54.50425038
vi,20201109,54.50425038
vi,20201110,54.50425038
vi,20201111,54.50425038
vi,20201112,54.50425038
vi,20201113,54.50425038
vi,20201114,45.89831611
vi,20201115,55.46046529
vi,20201116,55.46046529
vi,20201117,53.54803546
vi,20201118,62.15396973
vi,20201119,71.71611891
vi,20201120,75.54097859
vi,20201121,87.97177254
vi,20201122,82.23448302
vi,20201123,94.66527697
vi,20201124,97.53392172
vi,20201125,106.13985599
vi,20201126,106.13985599
vi,20201127,106.13985599
